OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUID	STATUS
30200020034030	MOD	ID_R1SF.6U	30221540500501	2	230	HPK	402664233	3407339	reference
30200020034031	MOD	ID_R2SB.6U	30220634502104	2	230	HPK	402672793	3406623	reference
30200020034032	MOD	ID_R2SF.6U	30220634502105	2	230	HPK	402672909	5370879	reference
30200020034033	MOD	ID_R1SB.6U	30221540500502	2	230	HPK	402676397	14087199	reference
30200020034034	MOD	ID_R1SF.6U	30221540500503	2	230	HPK	402666277	12058139	reference
30200020034035	MOD	ID_R2SB.6U	30220634502106	2	230	HPK	402666653	5634815	reference
30200020034036	MOD	ID_R2SF.6U	30220634502107	2	230	HPK	402677025	16119239	reference
30200020034038	MOD	ID_R1SF.6U	30221540500506	2	220	HPK	402672417	3602975	reference
30200020034040	MOD	ID_R2SF.6U	30220634502109	2	230	HPK	402672925	5373439	reference
30200020034041	MOD	ID_R1SB.6U	30221540500507	2	220	HPK	402674333	11926971	reference
30200020034042	MOD	ID_R1SF.6U	30221540500519	2	240	HPK	402672425	3929531	reference
30200020034043	MOD	ID_R2SB.6U	30220634502118	2	230	HPK	402668685	6222335	reference
30200020034044	MOD	ID_R2SF.6U	30220634502111	2	230	HPK	402672929	3798559	reference
30200020034045	MOD	ID_R1SB.6U	30221540500509	2	230	HPK	402676369	5504511	reference
30200020034046	MOD	ID_R1SF.6U	30221540500511	2	240	HPK	402672421	15858603	reference
30200020034047	MOD	ID_R2SB.6U	30220634502112	2	163.23	VIENNA	402674833	3406367	reference
30200020034048	MOD	ID_R2SF.6U	30220634502113	2	230	HPK	402674977	14021063	reference
30200020034049	MOD	ID_R1SB.6U	30221540500512	2	240	HPK	402674309	16184699	reference
30200020034050	MOD	ID_R1SF.6U	30221540500513	2	246.35	VIENNA	402668297	16708987	reference
30200020034051	MOD	ID_R2SB.6U	30220634502114	2	230	HPK	402664625	12186055	reference
30200020034053	MOD	ID_R1SB.6U	30221540500514	2	240	HPK	402674329	14416415	reference
30200020034054	MOD	ID_R1SF.6U	30221540500515	2	240	HPK	402664225	3667231	reference
30200020034055	MOD	ID_R2SB.6U	30220634502116	2	230	HPK	402674821	3407291	reference
30200020034056	MOD	ID_R1SB.6U	30221540500516	2	240	HPK	402664081	14022075	reference
30200020034057	MOD	ID_R1SF.6U	30221540500517	2	240	HPK	402664237	16645051	reference
30200020034058	MOD	ID_R2SB.6U	30220634502117	2	230	HPK	402676869	3603899	reference
30200020034059	MOD	ID_R1SB.6U	30221540500518	2	240	HPK	402668185	7467463	reference
30200020034074	MOD	ID_R1SF.6U	30221540500520	2	240	HPK	402664205	5897659	reference
30200020034075	MOD	ID_R2SB.6U	30220634502119	2	230	HPK	402668689	12320235	reference
30200020034076	MOD	ID_R2SF.6U	30220634502120	2	230	HPK	402674957	15990203	reference
30200020034077	MOD	ID_R1SB.6U	30221540500521	2	221.1	VIENNA	402674349	16381383	reference
30200020034078	MOD	ID_R1SF.6U	30221540500522	2	240	HPK	402676513	12318139	reference
30200020034079	MOD	ID_R2SB.6U	30220634502121	2	220	HPK	402674853	14285855	reference
30200020034080	MOD	ID_R2SF.6U	30220634502123	2	230	HPK	402674965	5895167	reference
30200020034081	MOD	ID_R1SB.6U	30221541401220	2	290	HPK	402672305	8124871	reference
30200020034088	MOD	ID_R1SF.6U	30221541401221	2	290	HPK	402672397	16380907	reference
30200020034089	MOD	ID_R2SB.6U	30220634502126	2	240	HPK	402674837	14414551	reference
30200020034090	MOD	ID_R3P.4D	30220734602102	2	210	HPK	402673444	14087723	reference
30200020034091	MOD	ID_R3P.4D	30220734602103	2	210	HPK	402673440	3863855	reference
30200020034092	MOD	ID_R3P.4D	30220734602104	2	210	HPK	402673448	12516187	reference
30200020034094	MOD	ID_R3P.4D	30220734602101	2	210	HPK	402673452	15858475	reference
30200020034095	MOD	ID_R3P.4D	30220734602106	2	210	HPK	402677452	4125999	reference
30200020034096	MOD	ID_R3P.4D	30220734602107	2	230	HPK	402677524	12448603	reference
30200020034097	MOD	ID_R3P.4D	30220734602108	2	220	HPK	402677380	5894955	reference
30200020034098	MOD	ID_R3P.4D	30220734702201	2	230	HPK	402677432	16118891	reference
30200020034099	MOD	ID_R3P.4D	30220734702202	2	220	HPK	402677392	11795499	reference
30200020034100	MOD	ID_R3P.4D	30220734702203	2	230	HPK	402669324	5373275	reference
30200020034101	MOD	ID_R3P.4D	30220734702204	2	230	HPK	402667156	11924779	reference
30200020034102	MOD	ID_R3P.4D	30220734702205	2	230	HPK	402665232	14023767	reference
30200020034103	MOD	ID_R3P.4D	30220734702206	2	230	HPK	402669376	6225243	reference
30200020034104	MOD	ID_R3P.4D	30220734702207	2	230	HPK	402665240	7992427	reference
30200020034105	MOD	ID_R3P.4D	30220734702208	2	230	HPK	402665108	14612519	reference
30200020034106	MOD	ID_R3P.4D	30220734602109	2	230	HPK	402669328	4060267	reference
30200020034108	MOD	ID_R3P.4D	30220734602111	2	220	HPK	402669360	14611543	reference
30200020034109	MOD	ID_R3P.4D	30220734602112	2	220	HPK	402677404	14024027	reference
30200020034110	MOD	ID_R3P.4D	30220734602113	2	220	HPK	402669220	11662171	reference
30200020034111	MOD	ID_R3P.4D	30220734602114	2	220	HPK	402669216	4126251	reference
30200020034112	MOD	ID_R3P.4D	30220734602115	2	220	HPK	402669264	14547503	reference
30200020034113	MOD	ID_R3P.4D	30220734602116	2	230	HPK	402669372	14022743	reference
30200020034114	MOD	ID_R3P.4D	30220734602117	2	230	HPK	402667208	13761323	reference
30200020034115	MOD	ID_R3P.4D	30220734602118	2	230	HPK	402667148	16643179	reference
30200020034116	MOD	ID_R3P.4D	30220734602119	2	230	HPK	402669188	14611563	reference
30200020034117	MOD	ID_R3P.4D	30220734602120	2	230	HPK	402667204	14021463	reference
30200020034118	MOD	ID_R3P.4D	30220734602121	2	230	HPK	402677456	11925851	reference
30200020034119	MOD	ID_R3P.4D	30220734602122	2	240	HPK	402677384	4125019	reference
30200020034120	MOD	ID_R3P.4D	30220734602123	2	230	HPK	402669384	15987547	reference
30200020034121	MOD	ID_R3P.4D	30220734602124	2	230	HPK	402677388	13891931	reference
30200020034123	MOD	ID_R3P.4D	30220734602126	2	240	HPK	402669256	11924315	reference
30200020034125	MOD	ID_R3P.4D	30220734602128	2	230	HPK	402677400	11926635	reference
30200020034126	MOD	ID_R3P.4D	30220734602129	2	230	HPK	402667160	3405355	reference
30200020034127	MOD	ID_R3P.4D	30220734602130	2	230	HPK	402667144	3603563	reference
30200020034128	MOD	ID_R3P.4D	30220734702209	2	230	HPK	402677396	16183851	reference
30200020034129	MOD	ID_R3P.4D	30220734702210	2	220	HPK	402667172	12451163	reference
30200020034130	MOD	ID_R3P.4D	30220734702211	2	230	HPK	402667188	5372715	reference
30200020034131	MOD	ID_R3P.4D	30220734702212	2	230	HPK	402667140	3535979	reference
30200020034133	MOD	ID_R3P.4D	30220734702214	2	230	HPK	402675504	16645227	reference
30200020034134	MOD	ID_R3P.4D	30220734702215	2	230	HPK	402675464	16184619	reference
30200020034135	MOD	ID_R3P.4D	30220734702216	2	220	HPK	402673460	14023467	reference
30200020034136	MOD	ID_R3P.4D	30220734702217	2	220	HPK	402669368	3274075	reference
30200020034138	MOD	ID_R3P.4D	30220734702219	2	230	HPK	402675528	16120939	reference
30200020034139	MOD	ID_R3P.4D	30220734702220	2	230	HPK	402675492	14417239	valid
30200020034141	MOD	ID_R3P.4D	30220734702223	2	220	HPK	402675488	16645467	reference
30200020034142	MOD	ID_R3P.4D	30220734702224	2	230	HPK	402673312	5634859	reference
30200020034143	MOD	ID_R3P.4D	30220734702301	2	210	HPK	402669340	3537199	reference
30200020034144	MOD	ID_R3P.4D	30220734702303	2	210	HPK	402673304	3274791	valid
30200020034145	MOD	ID_R3P.4D	30220734702305	2	210	HPK	402673332	11664731	reference
30200020034146	MOD	ID_R3P.4D	30220734702306	2	210	HPK	402669252	14284635	reference
30200020034148	MOD	ID_R3P.4D	30220734702308	2	210	HPK	402673456	6222683	reference
30200020034149	MOD	ID_R3P.4D	30220734702309	2	210	HPK	402669204	12252459	reference
30200020034150	MOD	ID_R3P.4D	30220734702311	2	210	HPK	402665112	4059819	reference
30200020034151	MOD	ID_R3P.4D	30220734702313	2	210	HPK	402673320	14087255	reference
30200020034152	MOD	ID_R3P.4D	30220734702315	2	210	HPK	402673420	15990315	reference
30200020034153	MOD	ID_R3P.4D	30220734702316	2	210	HPK	402673336	12319787	reference
30200020034154	MOD	ID_R3P.4D	30220734702317	2	210	HPK	402665124	13890907	reference
30200020034155	MOD	ID_R3P.4D	30220734702319	2	210	HPK	402673344	7797867	reference
30200020034156	MOD	ID_R3P.4D	30220734702320	2	210	HPK	402677516	8059227	reference
30200020034157	MOD	ID_R3P.4D	30220734702321	2	210	HPK	402665132	16121131	reference
30200020034158	MOD	ID_R3P.4D	30220734702322	2	210	HPK	402673288	14283099	reference
30200020034159	MOD	ID_R3P.4D	30220734702325	2	210	HPK	402673484	5370407	reference
30200020034160	MOD	ID_R3P.4D	30220734702326	2	210	HPK	402673468	7598939	reference
30200020034163	MOD	ID_R2P.6D	30220634502110	2	230	HPK	402672926	3404203	reference
30200020034164	MOD	ID_R2P.6D	30220634502127	2	221.59	VIENNA	402672910	16251307	reference
30200020034165	MOD	ID_R1P.6D	30221540800702	2	246.7	VIENNA	402668330	16184253	reference
30200020034166	MOD	ID_R1P.6D	30221540800703	2	280	HPK	402672434	8320683	reference
30200020034167	MOD	ID_R2P.6D	30220634502129	2	250	HPK	402674838	7795115	reference
30200020034168	MOD	ID_R2P.6D	30220634502130	2	230	HPK	402672930	14283511	reference
30200020034169	MOD	ID_R1P.6D	30221540800704	2	270	HPK	402672266	14545387	reference
30200020034170	MOD	ID_R1P.6D	30221540800706	2	280	HPK	402672430	14350639	reference
30200020034171	MOD	ID_R2P.6D	30220632601101	2	190	HPK	402674866	5373355	reference
30200020034172	MOD	ID_R2P.6D	30220632601102	2	190	HPK	402676914	14285559	reference
30200020034173	MOD	ID_R1P.6D	30221540800707	2	280	HPK	402672290	14089443	reference
30200020034178	MOD	ID_R1P.6D	30221540800711	2	280	HPK	402672302	7732715	reference
30200020034179	MOD	ID_R2P.6D	30220634502132	2	240	HPK	402676902	14154429	reference
30200020034181	MOD	ID_R1P.6D	30221540800712	2	280	HPK	402672286	13761885	reference
30200020034182	MOD	ID_R1P.6D	30221540800713	2	280	HPK	402672406	12254891	reference
30200020034183	MOD	ID_R2P.6D	30220632500902	2	190	HPK	402674982	5371439	reference
30200020034184	MOD	ID_R2P.6D	30220632500903	2	180	HPK	402674834	14284079	reference
30200020034185	MOD	ID_R1P.6D	30221540800714	2	280	HPK	402672298	8322493	reference
30200020034190	MOD	ID_R1P.6D	30221540800715	2	270	HPK	402672262	6225579	reference
30200020034191	MOD	ID_R2P.6D	30220632500904	2	190	HPK	402672782	14151983	reference
30200020034192	MOD	ID_R2P.6D	30220632500906	2	180	HPK	402672802	14021821	reference
30200020034193	MOD	ID_R1P.6D	30221540800716	2	270	HPK	402672394	3799229	reference
30200020034198	MOD	ID_R1P.6D	30221540800718	2	270	HPK	402674438	3273091	reference
30200020034199	MOD	ID_R2P.6D	30220632500908	2	110.16	VIENNA	402674846	6224355	reference
30200020034200	MOD	ID_R2P.6D	30220632500909	2	180	HPK	402674974	15858307	reference
30200020034206	MOD	ID_R1P.6D	30221541401201	2	290	HPK	402672398	11925437	reference
30200020034207	MOD	ID_R2P.6D	30220632500910	2	190	HPK	402672914	13891887	reference
30200020034208	MOD	ID_R2P.6D	30220632500912	2	180	HPK	402674842	5501743	reference
30200020034209	MOD	ID_R1P.6D	30221541401202	2	265.27	VIENNA	402674326	5698351	reference
30200020034214	MOD	ID_R1P.6D	30221541401203	2	290	HPK	402672274	12319933	reference
30200020034215	MOD	ID_R2P.6D	30220632500916	2	190	HPK	402664718	14547191	reference
30200020034216	MOD	ID_R2P.6D	30220632500921	2	190	HPK	402674850	5897775	reference
30200020034217	MOD	ID_R1P.6D	30221541401204	2	290	HPK	402676506	14283651	reference
30200020034218	MOD	ID_R1P.6D	30221541401205	2	265.52	VIENNA	402676386	3602819	reference
30200020034219	MOD	ID_R2P.6D	30220632500932	2	190	HPK	402672902	12187011	reference
30200020034220	MOD	ID_R2P.6D	30220632500940	2	190	HPK	402672786	11664701	reference
30200020034221	MOD	ID_R1P.6D	30221540500508	2	230	HPK	402674334	5897263	reference
30200020034222	MOD	ID_R1P.6D	30221541401222	2	290	HPK	402676378	14548215	reference
30200020034224	MOD	ID_R2P.6D	30220632500942	2	190	HPK	402672814	13761783	reference
30200020034225	MOD	ID_R1P.6D	30221541401223	2	290	HPK	402674482	8321667	reference
30200020034226	MOD	ID_R1P.6D	30221541401224	2	290	HPK	402674354	16186459	reference
30200020034227	MOD	ID_R2P.6D	30220632601103	2	180	HPK	402674862	3602091	reference
30200020034228	MOD	ID_R2P.6D	30220632601104	2	190	HPK	402672790	14284815	reference
30200020034229	MOD	ID_R1P.6D	30221541401225	2	290	HPK	402674346	11792829	reference
30200020034230	MOD	ID_R1P.6D	30221541401226	2	290	HPK	402676530	16710115	reference
30200020034231	MOD	ID_R2P.6D	30220632601105	2	190	HPK	402677038	12451005	reference
30200020034232	MOD	ID_R2P.6D	30220632601106	2	190	HPK	402674830	6223293	reference
30200020034233	MOD	ID_R1P.6D	30221541401228	2	290	HPK	402676526	14283603	reference
30200020034234	MOD	ID_R1P.6D	30221541401229	2	290	HPK	402674310	14087927	reference
30200020034235	MOD	ID_R2P.6D	30220632601107	2	190	HPK	402672798	4128227	reference
30200020034236	MOD	ID_R2P.6D	30220632601108	2	190	HPK	402674966	5765843	reference
30200020034237	MOD	ID_R1P.6D	30221541401230	2	290	HPK	402674330	15990443	reference
30200020034238	MOD	ID_R1P.6D	30221541401231	2	290	HPK	402676390	8254555	reference
30200020034239	MOD	ID_R2P.6D	30220632601109	2	190	HPK	402676998	5501419	reference
30200020034240	MOD	ID_R2P.6D	30220632601110	2	190	HPK	402674970	3601499	reference
30200020034241	MOD	ID_R1P.6D	30221541401232	2	240.72	VIENNA	402672422	7601835	reference
30200020034242	MOD	ID_R1P.6D	30221541401233	2	290	HPK	402676502	14086883	reference
30200020034243	MOD	ID_R2P.6D	30220632601111	2	190	HPK	402674954	13760603	reference
30200020034244	MOD	ID_R2P.6D	30220632601112	2	190	HPK	402668850	3273187	reference
30200020034245	MOD	ID_R1P.6D	30221541401234	2	290	HPK	402668334	7467869	reference
30200020034246	MOD	ID_R1P.6D	30221541001001	2	254.58	VIENNA	402672426	5896797	reference
30200020034247	MOD	ID_R2P.6D	30220632601113	2	190	HPK	402677002	14611939	reference
30200020034248	MOD	ID_R2P.6D	30220632601114	2	190	HPK	402664618	16708075	reference
30200020034249	MOD	ID_R1P.6D	30221541001002	2	270	HPK	402676518	15857755	reference
30200020034250	MOD	ID_R1P.6D	30221541001003	2	270	HPK	402676370	15987179	reference
30200020034251	MOD	ID_R2P.6D	30220632601115	2	190	HPK	402677006	7468459	reference
30200020034252	MOD	ID_R2P.6D	30220632601116	2	190	HPK	402677010	3602859	reference
30200020034253	MOD	ID_R1P.6D	30221541001004	2	207.3	VIENNA	402674454	6222639	reference
30200020034254	MOD	ID_R1P.6D	30221541001005	2	290	HPK	402676490	16643163	reference
30200020034255	MOD	ID_R2P.6D	30220632601117	2	190	HPK	402677014	7732669	reference
30200020034256	MOD	ID_R2P.6D	30220632601118	2	180	HPK	402668682	15859371	reference
30200020034257	MOD	ID_R1P.6D	30221541001006	2	290	HPK	402676486	14546603	reference
30200020034258	MOD	ID_R1P.6D	30221541001007	2	244.33	VIENNA	402674318	15987901	reference
30200020034259	MOD	ID_R2P.6D	30220632601119	2	190	HPK	402672942	3600875	reference
30200020034260	MOD	ID_R2P.6D	30220632601120	2	180	HPK	402668706	11992747	reference
30200020034261	MOD	ID_R1P.6D	30221541001008	2	300	HPK	402676358	13760957	reference
30200020034262	MOD	ID_R1P.6D	30221541001011	2	290	HPK	402674478	5372719	reference
30200020034263	MOD	ID_R2P.6D	30220632601121	2	180	HPK	402677018	7993771	reference
30200020034264	MOD	ID_R1P.6D	30221541001012	2	290	HPK	402674314	5634095	reference
30200020034265	MOD	ID_R1P.6D	30221541001013	2	290	HPK	402674342	5373245	reference
30200020034266	MOD	ID_R2P.6D	30220632601122	2	122.43	VIENNA	402668678	4127875	reference
30200020034267	MOD	ID_R2P.6D	30220632601123	2	190	HPK	402674962	5372975	reference
30200020034269	MOD	ID_R1P.6D	30221541001015	2	300	HPK	402674446	3405227	reference
30200020034270	MOD	ID_R2P.6D	30220632601124	2	180	HPK	402676894	14284459	reference
30200020034271	MOD	ID_R2P.6D	30220632601125	2	180	HPK	402668846	13758767	reference
30200020034272	MOD	ID_R1P.6D	30221541001016	2	300	HPK	402676402	14548413	reference
30200020034273	MOD	ID_R1P.6D	30221541001017	2	290	HPK	402668166	5701251	reference
30200020034274	MOD	ID_R2P.6D	30220630700401	2	120	HPK	402672934	11925331	reference
30200020034275	MOD	ID_R2P.6D	30220630700402	2	120	HPK	402672774	8319933	reference
30200020034332	MOD	ID_R3P.4D	30220734702329	2	210	HPK	402673316	14547115	reference
30200020034333	MOD	ID_R3P.4D	30220734702331	2	210	HPK	402673488	7470187	valid
30200020034334	MOD	ID_R3P.4D	30220734301902	2	210	HPK	402673328	16249323	reference
30200020034335	MOD	ID_R3P.4D	30220734301906	2	210	HPK	402673412	6159019	reference
30200020034336	MOD	ID_R3P.4D	30220734301907	2	210	HPK	402669332	12187051	reference
30200020034337	MOD	ID_R3P.4D	30220734301909	2	210	HPK	402667152	11663467	reference
30200020034338	MOD	ID_R3P.4D	30220734301911	2	210	HPK	402673476	5502443	reference
30200020034339	MOD	ID_R3P.4D	30220734301912	2	210	HPK	402673296	12058155	reference
30200020034340	MOD	ID_R3P.4D	30220734301913	2	210	HPK	402673464	14547627	reference
30200020034341	MOD	ID_R3P.4D	30220734301927	2	230	HPK	402673416	5766891	reference
30200020034342	MOD	ID_R3P.4D	30220734301919	2	210	HPK	402665120	3538667	reference
30200020034343	MOD	ID_R3P.4D	30220734301920	2	210	HPK	402673284	3929771	reference
30200020034344	MOD	ID_R3P.4D	30220734301921	2	200	HPK	402673324	3538091	reference
30200020034345	MOD	ID_R3P.4D	30220734301922	2	210	HPK	402673348	7468203	reference
30200020034346	MOD	ID_R3P.4D	30220734301923	2	210	HPK	402673472	14155307	reference
30200020034347	MOD	ID_R3P.4D	30220734301924	2	230	HPK	402673308	12056107	reference
30200020034348	MOD	ID_R3P.4D	30220734301928	2	230	HPK	402669212	16186795	reference
30200020034349	MOD	ID_R3P.4D	30220734301929	2	230	HPK	402669392	6157803	reference
30200020034350	MOD	ID_R3P.4D	30220734301930	2	230	HPK	402667164	8125099	reference
30200020034351	MOD	ID_R3P.4D	30220734301931	2	230	HPK	402667168	5896491	reference
30200020034352	MOD	ID_R3P.4D	30220734301932	2	220	HPK	402669196	16445867	reference
30200020034353	MOD	ID_R3P.4D	30220734301933	2	230	HPK	402667200	8319527	reference
30200020034354	MOD	ID_R3P.4D	30220734301934	2	230	HPK	402667192	14545579	valid
30200020034355	MOD	ID_R3P.4D	30220734301935	2	230	HPK	402667176	3798571	reference
30200020034356	MOD	ID_R3P.4D	30220734402001	2	220	HPK	402677576	7861739	reference
30200020034357	MOD	ID_R3P.4D	30220734402002	2	230	HPK	402669208	8319531	reference
30200020034358	MOD	ID_R3P.4D	30220734301936	2	230	HPK	402669200	13891755	reference
30200020034359	MOD	ID_R3P.4D	30220734301937	2	230	HPK	402667180	3406507	reference
30200020034360	MOD	ID_R1SF.6U	30221540300203	2	240.54	VIENNA	402668333	8254443	reference
30200020034361	MOD	ID_R2SB.6U	30220630700403	2	120	HPK	402676885	13890635	reference
30200020034363	MOD	ID_R1SB.6U	30221540400303	2	280	HPK	402674353	12320011	reference
30200020034368	MOD	ID_R1SF.6U	30221541001103	2	231.41	VIENNA	402666253	5765711	reference
30200020034369	MOD	ID_R2SB.6U	30220630700405	2	120	HPK	402666633	6028915	reference
30200020034370	MOD	ID_R2SF.6U	30220630700406	2	120	HPK	402664713	5698931	reference
30200020034371	MOD	ID_R1SB.6U	30221541001102	2	290	HPK	402668165	7599371	reference
30200020034376	MOD	ID_R2SB.6U	30220630700407	2	120	HPK	402674861	12516723	reference
30200020034377	MOD	ID_R2SF.6U	30220630700408	2	130	HPK	402672905	11665011	reference
30200020034390	MOD	ID_R3P.4D	30220734402005	2	220	HPK	402677548	6026587	reference
30200020034391	MOD	ID_R3P.4D	30220734402007	2	230	HPK	402667196	6157659	reference
30200020034392	MOD	ID_R3P.4D	30220734402008	2	230	HPK	402669260	13761883	reference
30200020034393	MOD	ID_R3P.4D	30220734402010	2	230	HPK	402669316	3535659	reference
30200020034394	MOD	ID_R1SF.6U	30221541001104	2	280	HPK	402676517	5700211	reference
30200020034395	MOD	ID_R2SB.6U	30220630700409	2	110	HPK	402668677	7861735	reference
30200020034396	MOD	ID_R2SF.6U	30220630700410	2	120	HPK	402668849	14417267	reference
30200020034397	MOD	ID_R1SB.6U	30221541001105	2	280	HPK	402674341	5763407	reference
30200020034406	MOD	ID_R1SF.6U	30221541001106	2	280	HPK	402676505	5766911	reference
30200020034407	MOD	ID_R2SB.6U	30220630700411	2	120	HPK	402676913	12514931	reference
30200020034408	MOD	ID_R2SF.6U	30220630700412	2	120	HPK	402668837	14350831	reference
30200020034409	MOD	ID_R1SB.6U	30221541001107	2	280	HPK	402674313	5961075	reference
30200020034410	MOD	ID_R3P.4D	30220734402011	2	220	HPK	402677544	3274031	reference
30200020034411	MOD	ID_R3P.4D	30220734402012	2	230	HPK	402677512	14613851	reference
30200020034412	MOD	ID_R3P.4D	30220734402013	2	230	HPK	402677556	15989083	reference
30200020034413	MOD	ID_R3P.4D	30220734402014	2	220	HPK	402677552	15858011	reference
30200020034414	MOD	ID_R1SF.6U	30221541001108	2	280	HPK	402676501	12449395	reference
30200020034415	MOD	ID_R2SB.6U	30220630700413	2	120	HPK	402666637	3862899	reference
30200020034417	MOD	ID_R1SB.6U	30221541001109	2	280	HPK	402676373	13890419	reference
30200020034423	MOD	ID_R2SB.6U	30220630700417	2	120	HPK	402666657	5502475	reference
30200020034424	MOD	ID_R2SF.6U	30220630700418	2	120	HPK	402666801	16448075	reference
30200020034425	MOD	ID_R1SB.6U	30221541001111	2	280	HPK	402668173	3930855	reference
30200020034430	MOD	ID_R1SF.6U	30221541001112	2	280	HPK	402676489	16512627	reference
30200020034431	MOD	ID_R2SB.6U	30220630700419	2	120	HPK	402666661	16250343	reference
30200020034433	MOD	ID_R1SB.6U	30221541001113	2	290	HPK	402676401	14351951	reference
30200020034434	MOD	ID_R3P.4D	30220734402015	2	230	HPK	402669248	7795243	reference
30200020034435	MOD	ID_R3P.4D	30220734402016	2	220	HPK	402669336	14285931	reference
30200020034436	MOD	ID_R3P.4D	30220734402018	2	230	HPK	402669224	3798123	reference
30200020034437	MOD	ID_R3P.4D	30220734402019	2	230	HPK	402669228	3929435	reference
30200020034442	MOD	ID_R1SF.6U	30221541001114	2	280	HPK	402676485	3666187	reference
30200020034443	MOD	ID_R2SB.6U	30220630700422	2	120	HPK	402666629	8319859	reference
30200020034445	MOD	ID_R1SB.6U	30221541001115	2	290	HPK	402676357	14153995	reference
30200020034466	MOD	ID_R1SF.6U	30221541001018	2	300	HPK	402668301	7599083	reference
30200020034467	MOD	ID_R2SF.6U	30220630700425	2	130	HPK	402666757	11794547	reference
30200020034468	MOD	ID_R2SB.6U	30220634201801	2	250	HPK	402664621	16120987	reference
30200020034469	MOD	ID_R1SB.6U	30221541001117	2	290	HPK	402668177	5897843	reference
30200020034690	MOD	ID_R3P.4D	30220734402020	2	220	HPK	402667332	4127403	reference
30200020034691	MOD	ID_R3P.4D	30220734402021	2	230	HPK	402665160	7994203	reference
30200020034692	MOD	ID_R3P.4D	30220734402022	2	230	HPK	402667268	12187995	reference
30200020034693	MOD	ID_R3P.4D	30220734402023	2	230	HPK	402667272	4059483	reference
30200020034694	MOD	ID_R3P.4D	30220734301722	2	220	HPK	402667340	3601963	reference
30200020034695	MOD	ID_R3P.4D	30220734301723	2	230	HPK	402667292	16381035	reference
30200020034697	MOD	ID_R3P.4D	30220734301725	2	230	HPK	402665116	7798107	reference
30200020034706	MOD	ID_R3P.4D	30220734301726	2	220	HPK	402669352	3536683	reference
30200020034707	MOD	ID_R3P.4D	30220734301727	2	230	HPK	402667300	14414375	reference
30200020034708	MOD	ID_R3P.4D	30220734301728	2	230	HPK	402667308	3603759	reference
30200020034709	MOD	ID_R3P.4D	30220734301729	2	230	HPK	402667344	14613803	reference
30200020034710	MOD	ID_R3P.4D	30220734301730	2	230	HPK	402673424	3274859	reference
30200020034711	MOD	ID_R3P.4D	30220734301731	2	230	HPK	402667280	14547031	reference
30200020034712	MOD	ID_R3P.4D	30220734301806	2	230	HPK	402665148	14285015	reference
30200020034713	MOD	ID_R3P.4D	30220734301807	2	230	HPK	402667304	14087275	reference
30200020034714	MOD	ID_R1P.6D	30221541001118	2	290	HPK	402664110	7994391	reference
30200020034716	MOD	ID_R2P.6D	30220634201803	2	250	HPK	402666798	11925327	reference
30200020034717	MOD	ID_R1P.6D	30221541001119	2	290	HPK	402664086	16186647	reference
30200020034719	MOD	ID_R2P.6D	30220634201804	2	250	HPK	402664730	3669693	reference
30200020034720	MOD	ID_R2P.6D	30220634201805	2	240	HPK	402677026	11990107	reference
30200020034721	MOD	ID_R1P.6D	30221541001121	2	280	HPK	402664094	3799951	reference
30200020034722	MOD	ID_R2SB.6U	30220634201806	2	250	HPK	402668709	16710259	reference
30200020034723	MOD	ID_R2SF.6U	30220634201807	2	250	HPK	402677041	16448115	reference
30200020034724	MOD	ID_R1SB.6U	30221541001019	2	290	HPK	402668181	3407371	reference
30200020034725	MOD	ID_R1P.6D	30221541001122	2	280	HPK	402674442	16645399	reference
30200020034726	MOD	ID_R2P.6D	30220634201808	2	240	HPK	402676898	5765547	reference
30200020034727	MOD	ID_R2P.6D	30220634201809	2	240	HPK	402664626	14087447	reference
30200020034728	MOD	ID_R1P.6D	30221541001123	2	229.86	VIENNA	402664218	3865319	reference
30200020034729	MOD	ID_R1P.6D	30221541001124	2	280	HPK	402668202	16381315	reference
30200020034730	MOD	ID_R2P.6D	30220634201810	2	240	HPK	402666654	15856463	reference
30200020034731	MOD	ID_R2P.6D	30220634201811	2	231.33	VIENNA	402674978	5895015	reference
30200020034732	MOD	ID_R1P.6D	30221541001125	2	280	HPK	402666126	4125419	reference
