OBJECT_ID	OBJECT	TYPE_DESCRIPTION	SENSOR	NUMBER_IN_CONTAINER	V_DEPL_V	CENTER	DET_ID	DCUID	STATUS
30200020035072	MOD	IB_L34P.4D	30220230801005	2	105.11	PISA	369157548	16711183	reference
30200020035073	MOD	IB_L34P.4D	30220230801004	2	107.95	PISA	369158284	13891079	reference
30200020035074	MOD	IB_L34P.4D	30220232001535	2	180	HPK	369174564	5896203	valid
30200020035075	MOD	IB_L34P.4D	30220232001534	2	180	HPK	369158392	7470607	valid
30200020035076	MOD	IB_L34P.4D	30220232001533	2	180	HPK	369158700	16514119	valid
30200020035077	MOD	IB_L34P.4D	30220232001530	2	180	HPK	369174548	11990535	valid
30200020035078	MOD	IB_L34P.4D	30220232001529	2	180	HPK	369158500	7796231	valid
30200020035079	MOD	IB_L34P.4D	30220232001527	2	150	HPK	369157832	16120455	valid
30200020035080	MOD	IB_L34P.4D	30220232001528	2	180	HPK	369174596	5502983	valid
30200020035081	MOD	IB_L34P.4D	30220232001531	2	170	HPK	369157772	3273927	valid
30200020035082	MOD	IB_L34P.4D	30220232001536	2	180	HPK	369158836	14614023	valid
30200020035083	MOD	IB_L34P.4D	30220232001526	2	150	HPK	369171284	12513607	valid
30200020035084	MOD	IB_L34P.4D	30220232001525	2	150	HPK	369175084	8321415	valid
30200020035085	MOD	IB_L34P.4D	30220232001524	2	140	HPK	369175304	5963271	valid
30200020035086	MOD	IB_L34P.4D	30220232001523	2	150	HPK	369175156	16449159	valid
30200020035087	MOD	IB_L34P.4D	30220232001521	2	150	HPK	369158216	4126087	valid
30200020035088	MOD	IB_L34P.4D	30220232001520	2	150	HPK	369170600	4059399	valid
30200020035089	MOD	IB_L34P.4D	30220232001519	2	150	HPK	369171220	14547955	valid
30200020035090	MOD	IB_L34P.4D	30220232001518	2	150	HPK	369175096	16118151	valid
30200020035091	MOD	IB_L34P.4D	30220232001515	2	140	HPK	369175128	6160007	valid
30200020035092	MOD	IB_L34P.4D	30220232001514	2	150	HPK	369175240	16645127	valid
30200020035093	MOD	IB_L34P.4D	30220230801027	2	106.58	PISA	369174140	4127495	reference
30200020035094	MOD	IB_L34P.4D	30220232001517	2	150	HPK	369175364	13762063	valid
30200020035095	MOD	IB_L34P.4D	30220230801011	2	97.37	PISA	369173956	3405555	reference
30200020035096	MOD	IB_L34P.4D	30220230801020	2	80	HPK	369157688	5632391	valid
30200020035097	MOD	IB_L34P.4D	30220232001522	2	150	HPK	369157816	3536775	valid
30200020035098	MOD	IB_L34P.4D	30220230801031	2	92.21	PISA	369157528	16118535	reference
30200020035099	MOD	IB_L34P.4D	30220230801032	2	109.82	PISA	369173864	16251591	reference
30200020035100	MOD	IB_L34P.4D	30220230801026	2	80	HPK	369157720	12058183	valid
30200020035101	MOD	IB_L34P.4D	30220232001631	2	150	HPK	369174120	7729163	valid
30200020035102	MOD	IB_L34P.4D	30220232001629	2	150	HPK	369175272	12186171	valid
30200020035104	MOD	IB_L34P.4D	30220232001501	2	150	HPK	369157828	4127815	valid
30200020035105	MOD	IB_L34P.4D	30220232001503	2	150	HPK	369158492	5373455	valid
30200020035106	MOD	IB_L34P.4D	30220232001504	2	140	HPK	369158252	3862791	valid
30200020035108	MOD	IB_L34P.4D	30220232001506	2	150	HPK	369153708	14089287	valid
30200020035109	MOD	IB_L34P.4D	30220232001507	2	150	HPK	369158188	7469583	valid
30200020035110	MOD	IB_L34P.4D	30220232001508	2	140	HPK	369154088	16644743	valid
30200020035112	MOD	IB_L34P.4D	30220232001510	2	150	HPK	369171324	16186099	valid
30200020035114	MOD	IB_L34P.4D	30220232001615	2	190	HPK	369153132	16118667	valid
30200020035115	MOD	IB_L34P.4D	30220232001620	2	150	HPK	369157436	16119027	valid
30200020035117	MOD	IB_L34P.4D	30220232001630	2	150	HPK	369153736	7795207	valid
30200020035118	MOD	IB_L34P.4D	30220232001502	2	140	HPK	369154180	5370383	valid
30200020035119	MOD	IB_L34P.4D	30220232001511	2	150	HPK	369171304	14350835	valid
30200020035120	MOD	IB_L34P.4D	30220232001512	2	150	HPK	369169900	5370427	valid
30200020035121	MOD	IB_L34P.4D	30220232001603	2	180	HPK	369173800	4126855	valid
30200020035122	MOD	IB_L34P.4D	30220232001602	2	180	HPK	369174324	14089971	valid
30200020035124	MOD	IB_L34P.4D	30220232001618	2	150	HPK	369169868	16643335	valid
30200020035125	MOD	IB_L34P.4D	30220232001601	2	180	HPK	369158468	15857991	valid
30200020035126	MOD	IB_L34P.4D	30220232001609	2	180	HPK	369170920	3535603	valid
30200020035127	MOD	IB_L34P.4D	30220232001606	2	180	HPK	369175348	6222987	valid
30200020035128	MOD	IB_L34P.4D	30220232001604	2	190	HPK	369158388	5959943	valid
30200020035129	MOD	IB_L34P.4D	30220232001616	2	180	HPK	369158332	16707855	valid
30200020035130	MOD	IB_L34P.4D	30220232001608	2	180	HPK	369174188	14283507	valid
30200020035131	MOD	IB_L34P.4D	30220232001605	2	180	HPK	369158292	14089715	valid
30200020035132	MOD	IB_L34P.4D	30220232001613	2	180	HPK	369158860	14089691	valid
30200020035133	MOD	IB_L34P.4D	30220232001612	2	180	HPK	369175256	14613767	valid
30200020035134	MOD	IB_L34P.4D	30220232001627	2	150	HPK	369158244	11794447	valid
30200020035135	MOD	IB_L34P.4D	30220232001628	2	150	HPK	369158396	11664267	valid
30200020035136	MOD	IB_L34P.4D	30220232001626	2	150	HPK	369157412	12448243	valid
30200020035137	MOD	IB_L34P.4D	30220230400708	2	80	HPK	369153384	12054799	valid
30200020035138	MOD	IB_L34P.4D	30220232001621	2	150	HPK	369175384	12253703	valid
30200020035139	MOD	IB_L34P.4D	30220232001622	2	150	HPK	369158212	5699059	valid
30200020035140	MOD	IB_L34P.4D	30220232001623	2	150	HPK	369153660	13759175	valid
30200020035141	MOD	IB_L34P.4D	30220232001624	2	150	HPK	369157820	14285319	valid
30200020035142	MOD	IB_L34P.4D	30220232001701	2	150	HPK	369157484	16514291	valid
30200020035144	MOD	IB_L34P.4D	30220232001703	2	150	HPK	369157788	14088763	valid
30200020035145	MOD	IB_L34P.4D	30220232001706	2	150	HPK	369157172	8320571	valid
30200020035146	MOD	IB_L34P.4D	30220232001707	2	150	HPK	369153468	14283271	valid
30200020035147	MOD	IB_L34P.4D	30220232001712	2	150	HPK	369157140	5372175	valid
30200020035148	MOD	IB_L34P.4D	30220232001717	2	150	HPK	369157464	14351091	valid
30200020035149	MOD	IB_L34P.4D	30220230700807	2	80	HPK	369157708	6158983	valid
30200020035151	MOD	IB_L34P.4D	30220230700804	2	80	HPK	369157660	12187911	valid
30200020035152	MOD	IB_L34P.4D	30220230700806	2	80	HPK	369174068	5371079	valid
30200020035153	MOD	IB_L34P.4D	30220232001738	2	150	HPK	369157836	7469767	valid
30200020035154	MOD	IB_L34P.4D	30220232001739	2	150	HPK	369158248	4127111	valid
30200020035155	MOD	IB_L34P.4D	30220232001736	2	150	HPK	369158716	11793415	valid
30200020035157	MOD	IB_L34P.4D	30220232001734	2	150	HPK	369153416	16642439	valid
30200020035158	MOD	IB_L34P.4D	30220232001735	2	150	HPK	369158692	16709363	valid
30200020035159	MOD	IB_L34P.4D	30220232001731	2	150	HPK	369157804	16709959	valid
30200020035162	MOD	IB_L34P.4D	30220232001727	2	150	HPK	369157764	12450063	valid
30200020035164	MOD	IB_L34P.4D	30220232001725	2	150	HPK	369157784	7993607	valid
30200020035165	MOD	IB_L34P.4D	30220232001724	2	150	HPK	369157756	4128007	valid
30200020035166	MOD	IB_L34P.4D	30220232001723	2	140	HPK	369157780	16447751	valid
30200020035168	MOD	IB_L34P.4D	30220232001719	2	150	HPK	369158668	8321499	valid
30200020035169	MOD	IB_L34P.4D	30220232001716	2	150	HPK	369158744	5960391	valid
30200020035170	MOD	IB_L34P.4D	30220232001715	2	150	HPK	369158696	13759883	valid
30200020035171	MOD	IB_L34P.4D	30220232001718	2	150	HPK	369157768	11662151	valid
30200020035172	MOD	IB_L34P.4D	30220232001713	2	150	HPK	369175236	11923983	valid
30200020035173	MOD	IB_L34P.4D	30220232001714	2	150	HPK	369171340	11992583	valid
30200020035174	MOD	IB_L34P.4D	30220232001709	2	150	HPK	369175092	5372811	valid
30200020035175	MOD	IB_L34P.4D	30220232001711	2	150	HPK	369158364	13761083	valid
30200020035178	MOD	IB_L34P.4D	30220230700835	2	99.66	PISA	369173992	12515599	reference
30200020035179	MOD	IB_L34P.4D	30220232001708	2	150	HPK	369175400	7795975	valid
30200020035180	MOD	IB_L34P.4D	30220230700808	2	80	HPK	369174084	14089223	valid
30200020035181	MOD	IB_L34P.4D	30220230700811	2	80	HPK	369153324	8254343	valid
30200020035182	MOD	IB_L34P.4D	30220230700812	2	80	HPK	369173996	8254195	valid
30200020035183	MOD	IB_L34P.4D	30220230700814	2	80	HPK	369157468	14547699	valid
30200020035186	MOD	IB_L34P.4D	30220230700926	2	102.26	PISA	369174012	14348999	reference
30200020035187	MOD	IB_L34P.4D	30220230700920	2	98.35	PISA	369170104	14088711	reference
30200020035188	MOD	IB_L34P.4D	30220232001720	2	150	HPK	369158236	11664883	valid
30200020035189	MOD	IB_L34P.4D	30220230700907	2	96.76	PISA	369173912	6224143	reference
30200020035191	MOD	IB_L34P.4D	30220232201905	2	96.09	PISA	369157608	16710643	reference
30200020035192	MOD	IB_L34P.4D	30220232201907	2	97.47	PISA	369157640	6026635	reference
30200020035193	MOD	IB_L34P.4D	30220232201908	2	102.33	PISA	369157644	12516423	reference
30200020035194	MOD	IB_L34P.4D	30220232201903	2	100.04	PISA	369153348	11663623	reference
30200020035195	MOD	IB_L34P.4D	30220232201904	2	100.36	PISA	369157496	5634695	reference
30200020035196	MOD	IB_L12P.6D	30220130400207	2	99.69	PISA	369142270	14547815	reference
30200020035198	MOD	IB_L12P.6D	30220130400107	2	119.11	PISA	369137702	11793483	reference
30200020035199	MOD	IB_L12P.6D	30220130400109	2	119.98	PISA	369142218	14022987	reference
30200020035200	MOD	IB_L12P.6D	30220131500632	2	115.07	PISA	369141926	5634379	reference
30200020035201	MOD	IB_L12P.6D	30220131500633	2	119.31	PISA	369142250	11925835	reference
30200020035202	MOD	IB_L12P.6D	30220131500636	2	243.44	PISA	369125710	16186443	reference
30200020035204	MOD	IB_L12P.6D	30220130400101	2	116.07	PISA	369136862	3537419	reference
30200020035205	MOD	IB_L12P.6D	30220131500618	2	90.25	PISA	369138282	3666251	reference
30200020035207	MOD	IB_L12P.6D	30220131500624	2	106.51	PISA	369142166	7599691	reference
30200020035208	MOD	IB_L12P.6D	30220131500614	2	99.87	PISA	369138182	7796299	reference
30200020035209	MOD	IB_L12P.6D	30220131500606	2	100.65	PISA	369140806	13759055	reference
30200020035210	MOD	IB_L12P.6D	30220131500607	2	101.75	PISA	369140870	8059375	reference
30200020035211	MOD	IB_L12P.6D	30220131500610	2	173.06	PISA	369142298	12056907	reference
30200020035216	MOD	IB_L12P.6D	30220131500722	2	164.11	PISA	369136842	5698379	reference
30200020035217	MOD	IB_L12P.6D	30220131500721	2	170	PISA	369138270	16183791	reference
30200020035218	MOD	IB_L12P.6D	30220131500720	2	165.93	PISA	369137150	3798607	reference
30200020035220	MOD	IB_L12P.6D	30220131500719	2	170.73	PISA	369140894	15858255	reference
30200020035221	MOD	IB_L12P.6D	30220131500727	2	166.67	PISA	369137146	14021963	reference
30200020035222	MOD	IB_L12P.6D	30220131500711	2	159.1	PISA	369137034	12187215	reference
30200020035223	MOD	IB_L12P.6D	30220131500628	2	115.85	PISA	369138190	5963339	reference
30200020035224	MOD	IB_L12P.6D	30220131500629	2	122.93	PISA	369142094	15989067	reference
30200020035225	MOD	IB_L12P.6D	30220130400110	2	115.78	PISA	369137002	13761615	reference
30200020035226	MOD	IB_L12P.6D	30220130400111	2	108.19	PISA	369141838	16119307	reference
30200020035227	MOD	IB_L12P.6D	30220130400112	2	107.24	PISA	369142186	7731019	reference
30200020035228	MOD	IB_L12P.6D	30220130400203	2	107.13	PISA	369142234	12516335	reference
30200020035230	MOD	IB_L12P.6D	30220130400219	2	98.61	PISA	369141994	8256331	reference
30200020035231	MOD	IB_L12P.6D	30220130400217	2	95.6	PISA	369138278	11990219	reference
30200020035232	MOD	IB_L12P.6D	30220130400209	2	115.27	PISA	369142254	5763403	reference
30200020035233	MOD	IB_L12P.6D	30220131300505	2	124.44	PISA	369141246	16184523	reference
30200020035234	MOD	IB_L12P.6D	30220131300509	2	124.86	PISA	369137110	5501515	reference
30200020035235	MOD	IB_L12P.6D	30220131300510	2	125.76	PISA	369137142	3275343	reference
30200020035236	MOD	IB_L12P.6D	30220131300512	2	125.76	PISA	369137066	3406411	reference
30200020035237	MOD	IB_L12P.6D	30220131500701	2	172.11	PISA	369140810	3537227	reference
30200020035238	MOD	IB_L12P.6D	30220131300504	2	124.23	PISA	369141886	3273995	reference
30200020035239	MOD	IB_L12P.6D	30220131300502	2	124.6	PISA	369140858	11925771	reference
30200020035240	MOD	IB_L12P.6D	30220131300501	2	127.36	PISA	369136718	7795183	reference
30200020035241	MOD	IB_L12P.6D	30220131500730	2	156.55	PISA	369142010	11664651	reference
30200020035243	MOD	IB_L12P.6D	30220130800331	2	113.3	PISA	369141910	14415179	reference
30200020035244	MOD	IB_L12P.6D	30220130800332	2	107.72	PISA	369142310	7992911	reference
30200020035246	MOD	IB_L12P.6D	30220130800333	2	113.64	PISA	369141902	6223079	reference
30200020035247	MOD	IB_L12P.6D	30220131300514	2	243.43	PISA	369125606	12058187	reference
30200020035248	MOD	IB_L12P.6D	30220131300515	2	118.94	PISA	369141798	7467599	reference
30200020035249	MOD	IB_L12P.6D	30220131300517	2	125.39	PISA	369137038	4062027	reference
30200020035250	MOD	IB_L12P.6D	30220131300518	2	123.68	PISA	369140906	7795943	reference
30200020035251	MOD	IB_L12P.6D	30220131200403	2	127.03	PISA	369137030	12516071	reference
30200020035252	MOD	IB_L12P.6D	30220131500710	2	164.58	PISA	369137114	16251211	reference
30200020035253	MOD	IB_L12P.6D	30220131500709	2	164.03	PISA	369140998	16512587	reference
30200020035254	MOD	IB_L12P.6D	30220131500707	2	158.73	PISA	369141078	14088687	reference
30200020035255	MOD	IB_L12P.6D	30220131200402	2	123.34	PISA	369141214	3404107	reference
30200020035256	MOD	IB_L12P.6D	30220131500702	2	161.22	PISA	369141014	16184551	reference
30200020035257	MOD	IB_L12P.6D	30220131500703	2	163.18	PISA	369141142	7797487	reference
30200020035258	MOD	IB_L12P.6D	30220131500705	2	166.14	PISA	369136758	16184651	reference
30200020035259	MOD	IB_L12P.6D	30220131200409	2	123.81	PISA	369137766	3536395	reference
30200020035260	MOD	IB_L12P.6D	30220131200410	2	125.33	PISA	369142174	15988043	reference
30200020035261	MOD	IB_L12P.6D	30220130800330	2	115.8	PISA	369137078	3536203	reference
30200020035262	MOD	IB_L12P.6D	30220131500729	2	162.44	PISA	369140938	14022735	reference
30200020035263	MOD	IB_L12P.6D	30220131200406	2	125.39	PISA	369137174	16120143	reference
30200020035264	MOD	IB_L12P.6D	30220131200407	2	124.43	PISA	369140842	6224879	reference
30200020035265	MOD	IB_L12P.6D	30220131200408	2	122.79	PISA	369141958	12450635	reference
30200020035266	MOD	IB_L12P.6D	30220131200405	2	126.75	PISA	369137178	16382987	reference
30200020035267	MOD	IB_L12P.6D	30220126106433	2	149.84	PISA	369136990	11662603	reference
30200020035268	MOD	IB_L12P.6D	30220126106431	2	152.06	PISA	369136814	5635083	reference
30200020035269	MOD	IB_L12P.6D	30220126106435	2	144.87	PISA	369138102	11795019	reference
30200020035270	MOD	IB_L12P.6D	30220126106437	2	148.29	PISA	369137754	5635303	reference
30200020035271	MOD	IB_L12P.6D	30220126124065	2	155.35	PISA	369141022	16186095	reference
30200020035272	MOD	IB_L12P.6D	30220126106434	2	142.67	PISA	369140954	3537163	reference
30200020035274	MOD	IB_L12P.6D	30220126106432	2	158.29	PISA	369136686	5894923	reference
30200020035275	MOD	IB_L12P.6D	30220126124051	2	156.38	PISA	369142318	14348783	reference
30200020035276	MOD	IB_L12P.6D	30220126124050	2	143.2	PISA	369140822	3931211	reference
30200020035279	MOD	IB_L12P.6D	30220126124058	2	147.8	PISA	369141930	7731467	reference
30200020035280	MOD	IB_L12P.6D	30220126124062	2	147.26	PISA	369140826	7730507	reference
30200020035281	MOD	IB_L12P.6D	30220126124176	2	147.84	PISA	369141850	12055883	reference
30200020035282	MOD	IB_L12P.6D	30220126124180	2	156.04	PISA	369141786	14349643	reference
30200020035283	MOD	IB_L12P.6D	30220126124061	2	139.57	PISA	369142138	15856907	reference
30200020035284	MOD	IB_L12P.6D	30220126124060	2	155.07	PISA	369140794	15988299	reference
30200020035285	MOD	IB_L12P.6D	30220126124059	2	140.85	PISA	369141894	11663951	reference
30200020035286	MOD	IB_L12P.6D	30220126124052	2	139.28	PISA	369140950	3537931	reference
30200020035287	MOD	IB_L12P.6D	30220126124166	2	140.66	PISA	369141162	5501259	reference
30200020035288	MOD	IB_L12P.6D	30220126124179	2	139.28	PISA	369141818	7731723	reference
30200020035290	MOD	IB_L12P.6D	30220126124046	2	138.99	PISA	369141258	16252491	reference
30200020035291	MOD	IB_L12P.6D	30220126124045	2	143.66	PISA	369137022	15990255	reference
30200020035292	MOD	IB_L12P.6D	30220126124043	2	143.12	PISA	369141166	5634315	reference
30200020035293	MOD	IB_L12P.6D	30220126124042	2	149.67	PISA	369137018	6026727	reference
30200020035294	MOD	IB_L34P.4D	30220232001729	2	150	HPK	369175284	14283015	valid
30200020035295	MOD	IB_L34P.4D	30220230400719	2	80	HPK	369158196	12185743	valid
30200020035296	MOD	IB_L34P.4D	30220232001705	2	150	HPK	369158376	4128263	valid
30200020035297	MOD	IB_L34P.4D	30220232001704	2	150	HPK	369158404	14545671	valid
30200020035298	MOD	IB_L34P.4D	30220230400734	2	80	HPK	369173876	12513675	valid
30200020035299	MOD	IB_L34P.4D	30220230400732	2	80	HPK	369170068	13760987	valid
30200020035300	MOD	IB_L34P.4D	30220230400710	2	80	HPK	369157432	15988239	valid
30200020035301	MOD	IB_L12P.6D	30220126124167	2	149.13	PISA	369137722	3406695	reference
30200020035302	MOD	IB_L12P.6D	30220126124175	2	138.14	PISA	369141098	14351947	reference
30200020035304	MOD	IB_L12P.6D	30220126124040	2	149.32	PISA	369138150	6224715	reference
30200020035306	MOD	IB_L34P.4D	30220232001722	2	150	HPK	369158488	11989747	valid
30200020035307	MOD	IB_L12P.6D	30220126124054	2	138.13	PISA	369140922	5633099	reference
30200020035308	MOD	IB_L12P.6D	30220126124041	2	139.67	PISA	369141182	12318027	reference
30200020035309	MOD	IB_L12P.6D	30220126124039	2	149.37	PISA	369137830	14613487	reference
30200020035311	MOD	IB_L12P.6D	30220126124064	2	149.01	PISA	369140830	3601995	reference
30200020035312	MOD	IB_L12P.6D	30220126124056	2	138.83	PISA	369142134	6224743	reference
30200020035313	MOD	IB_L12P.6D	30220126124047	2	140.13	PISA	369136774	13893359	reference
30200020035314	MOD	IB_L12P.6D	30220126124182	2	140.9	PISA	369141966	14021199	reference
30200020035315	MOD	IB_L34P.4D	30220232101828	2	96.93	PISA	369174028	14088455	reference
30200020035318	MOD	IB_L34P.4D	30220232101825	2	107.38	PISA	369170116	14089863	reference
30200020035319	MOD	IB_L34P.4D	30220232001516	2	140	HPK	369158428	5700615	valid
30200020035321	MOD	IB_L34P.4D	30220232502315	2	139.63	PISA	369175292	4127803	reference
30200020035322	MOD	IB_L34P.4D	30220232502309	2	142.98	PISA	369175404	8059379	reference
30200020035323	MOD	IB_L34P.4D	30220232502217	2	146.12	PISA	369175004	5701255	reference
30200020035324	MOD	IB_L34P.4D	30220232502222	2	143.91	PISA	369153124	14282811	reference
30200020035325	MOD	IB_L34P.4D	30220232502308	2	145.17	PISA	369153644	14612103	reference
30200020035326	MOD	IB_L34P.4D	30220232502219	2	139.84	PISA	369154132	6156935	reference
30200020035329	MOD	IB_L34P.4D	30220232101823	2	95.71	PISA	369157684	13892083	reference
30200020035330	MOD	IB_L34P.4D	30220232101829	2	100.9	PISA	369157612	11991795	reference
30200020035331	MOD	IB_L34P.4D	30220232201902	2	98.79	PISA	369157572	13759731	reference
30200020035332	MOD	IB_L34P.4D	30220232101832	2	98.09	PISA	369157540	5371123	reference
30200020035333	MOD	IB_L34P.4D	30220232101833	2	97.07	PISA	369157672	16186427	reference
30200020035334	MOD	IB_L34P.4D	30220232101831	2	96.4	PISA	369157668	5963399	reference
30200020035335	MOD	IB_L34P.4D	30220232101808	2	100.18	PISA	369173980	14086415	reference
30200020035336	MOD	IB_L34P.4D	30220232101809	2	96.52	PISA	369157404	5370631	reference
30200020035337	MOD	IB_L34P.4D	30220232101812	2	90.97	PISA	369157564	16447987	reference
30200020035338	MOD	IB_L34P.4D	30220232101810	2	97.31	PISA	369157592	5699975	reference
30200020035339	MOD	IB_L34P.4D	30220232502303	2	141.55	PISA	369158228	5763547	reference
30200020035342	MOD	IB_L34P.4D	30220232101816	2	91.81	PISA	369157516	5501403	reference
30200020035343	MOD	IB_L34P.4D	30220232502236	2	126.93	PISA	369158760	15989723	reference
30200020035344	MOD	IB_L34P.4D	30220232502235	2	149.13	PISA	369158676	5504527	reference
30200020035346	MOD	IB_L34P.4D	30220232502239	2	143.64	PISA	369158844	13892667	reference
30200020035348	MOD	IB_L34P.4D	30220232502232	2	133.93	PISA	369158660	5504731	reference
30200020035350	MOD	IB_L34P.4D	30220232502231	2	139.56	PISA	369175048	16121103	reference
30200020035351	MOD	IB_L34P.4D	30220232101817	2	104.2	PISA	369153320	14285895	reference
30200020035352	MOD	IB_L34P.4D	30220232101804	2	99.55	PISA	369174052	7798031	reference
30200020035353	MOD	IB_L34P.4D	30220232101818	2	107.18	PISA	369157596	5960435	reference
30200020035354	MOD	IB_L34P.4D	30220232101824	2	106.58	PISA	369157460	5895819	reference
30200020035355	MOD	IB_L34P.4D	30220230400714	2	80	HPK	369157580	13891035	valid
30200020035356	MOD	IB_L34P.4D	30220232101803	2	104.98	PISA	369154424	5503451	reference
30200020035357	MOD	IB_L34P.4D	30220232502226	2	141.16	PISA	369175188	16644235	reference
30200020035358	MOD	IB_L34P.4D	30220232502225	2	144.23	PISA	369158180	16381167	reference
30200020035359	MOD	IB_L34P.4D	30220232101813	2	105.43	PISA	369158232	4059407	reference
30200020035360	MOD	IB_L34P.4D	30220232502229	2	140.54	PISA	369158424	7861899	reference
30200020035361	MOD	IB_L34P.4D	30220232001732	2	150	HPK	369174984	12056203	valid
30200020035362	MOD	IB_L34P.4D	30220232101805	2	96.9	PISA	369154788	12185927	reference
30200020035363	MOD	IB_L34P.4D	30220232101815	2	91.51	PISA	369157532	3668539	reference
30200020035364	MOD	IB_L34P.4D	30220232101814	2	106.02	PISA	369174076	16249307	reference
30200020035365	MOD	IB_L34P.4D	30220232101806	2	99.29	PISA	369157560	16119179	reference
30200020035367	MOD	IB_L34P.4D	30220232502214	2	140.6	PISA	369175332	14547083	reference
30200020035368	MOD	IB_L34P.4D	30220232502213	2	143.78	PISA	369175228	7861819	reference
30200020035369	MOD	IB_L34P.4D	30220232502212	2	142.8	PISA	369175388	5961275	reference
30200020035370	MOD	IB_L34P.4D	30220232502211	2	142.18	PISA	369175340	12253659	reference
30200020035371	MOD	IB_L34P.4D	30220232502102	2	133.04	PISA	369175140	14349883	reference
30200020035372	MOD	IB_L34P.4D	30220232502216	2	142.86	PISA	369158444	16119055	reference
30200020035373	MOD	IB_L34P.4D	30220232502218	2	139.5	PISA	369153148	14415323	reference
30200020035374	MOD	IB_L34P.4D	30220232502215	2	140.62	PISA	369175436	16121359	reference
30200020035375	MOD	IB_L34P.4D	30220232201923	2	98.99	PISA	369154148	5633419	reference
30200020035376	MOD	IB_L34P.4D	30220232201926	2	103.92	PISA	369154792	6158579	reference
30200020035377	MOD	IB_L34P.4D	30220232201921	2	99.77	PISA	369153292	12448015	reference
30200020035378	MOD	IB_L34P.4D	30220232201924	2	100.4	PISA	369153372	16448015	reference
30200020035379	MOD	IB_L34P.4D	30220232201927	2	96.92	PISA	369173940	12317147	reference
30200020035380	MOD	IB_L34P.4D	30220232502210	2	141.24	PISA	369154108	8059355	reference
30200020035381	MOD	IB_L34P.4D	30220232502209	2	140.26	PISA	369153484	12252731	reference
30200020035382	MOD	IB_L34P.4D	30220232502208	2	141.1	PISA	369153464	16514107	reference
30200020035383	MOD	IB_L34P.4D	30220232502205	2	145.1	PISA	369175160	3601651	reference
30200020035384	MOD	IB_L34P.4D	30220232502204	2	140.12	PISA	369170596	3864027	reference
30200020035385	MOD	IB_L34P.4D	30220232201919	2	95.84	PISA	369174088	12319291	reference
30200020035387	MOD	IB_L34P.4D	30220232502233	2	141.79	PISA	369158712	5765595	reference
30200020035388	MOD	IB_L34P.4D	30220232502238	2	148.02	PISA	369174612	8255175	reference
30200020035389	MOD	IB_L34P.4D	30220232201909	2	103.19	PISA	369157508	16512571	reference
30200020035390	MOD	IB_L34P.4D	30220232201910	2	100.96	PISA	369157500	3536143	reference
30200020035392	MOD	IB_L34P.4D	30220232201913	2	99.38	PISA	369157524	7470087	reference
30200020035393	MOD	IB_L34P.4D	30220232201914	2	98.93	PISA	369153304	14416399	reference
30200020035394	MOD	IB_L34P.4D	30220232201911	2	100.53	PISA	369173852	16120071	reference
30200020035395	MOD	IB_L34P.4D	30220232502107	2	118.85	PISA	369174040	3537167	reference
30200020035396	MOD	IB_L34P.4D	30220232502105	2	139.43	PISA	369173596	12448651	reference
30200020035397	MOD	IB_L34P.4D	30220232502104	2	138.73	PISA	369158260	14154299	reference
30200020035398	MOD	IB_L34P.4D	30220232502201	2	146.13	PISA	369153428	11795335	reference
30200020035399	MOD	IB_L34P.4D	30220232502228	2	143.08	PISA	369158740	7994183	reference
30200020035401	MOD	IB_L34P.4D	30220232201915	2	97.46	PISA	369157492	12058331	reference
30200020035402	MOD	IB_L34P.4D	30220232201930	2	98.3	PISA	369157544	13891131	reference
30200020035403	MOD	IB_L34P.4D	30220232201931	2	100.47	PISA	369173960	12319803	reference
30200020035404	MOD	IB_L34P.4D	30220232201932	2	101.85	PISA	369153352	14022159	reference
30200020035406	MOD	IB_L34P.4D	30220232201934	2	98.61	PISA	369173848	3603483	reference
30200020035407	MOD	IB_L34P.4D	30220232502103	2	132.65	PISA	369175116	14348815	reference
30200020035408	MOD	IB_L34P.4D	30220232502223	2	146.58	PISA	369158328	6157771	reference
30200020035409	MOD	IB_L34P.4D	30220232502224	2	144.31	PISA	369158508	14284167	reference
30200020035411	MOD	IB_L34P.4D	30220235104118	2	190	HPK	369175028	3930859	valid
30200020035412	MOD	IB_L34P.4D	30220235104107	2	190	HPK	369158828	11991511	valid
30200020035413	MOD	IB_L34P.4D	30220235104122	2	190	HPK	369174664	3537679	valid
30200020035414	MOD	IB_L34P.4D	30220235104113	2	190	HPK	369173756	8058315	valid
30200020035415	MOD	IB_L34P.4D	30220232201917	2	105.68	PISA	369157588	7599575	reference
30200020035416	MOD	IB_L34P.4D	30220232201928	2	98.41	PISA	369157556	5635799	reference
30200020035417	MOD	IB_L34P.4D	30220232201937	2	99.02	PISA	369157576	7864011	reference
30200020035418	MOD	IB_L34P.4D	30220232502101	2	134.27	PISA	369158748	7732751	reference
30200020035419	MOD	IB_L34P.4D	30220234703601	2	207.29	PISA	369173672	16118219	reference
30200020035420	MOD	IB_L34P.4D	30220234903911	2	210	HPK	369174220	12189131	valid
30200020035421	MOD	IB_L34P.4D	30220234803710	2	196.67	PISA	369153548	3535887	reference
30200020035422	MOD	IB_L34P.4D	30220234903914	2	210	HPK	369173764	14283223	valid
30200020035423	MOD	IB_L34P.4D	30220234903907	2	210	HPK	369174292	8057371	valid
